,author,candidate,label
54509,"Arakaki, Xianghong","Bowness, James Simeon",0
54510,M.G. Harrington,J. Yu,0
54511,M.G. Harrington,Zhuang Ye,0
54512,M.G. Harrington,Jianbo Yu,0
54513,M.G. Harrington,Z. Ye,0
54514,M.G. Harrington,Yuan'An Liu,0
54515,M.G. Harrington,B. Tang,0
54516,M.G. Harrington,Fan Wu,0
54517,M.G. Harrington,Yi Su,0
54518,M.G. Harrington,Z. Hao,0
54519,M.G. Harrington,Z. Chen,0
54520,M.G. Harrington,Wenhao Fan,0
54521,M.G. Harrington,Y. Liu,0
54522,M.G. Harrington,F. Wu,0
54523,M.G. Harrington,Y. Su,0
54524,M.G. Harrington,J. Liu,0
54525,M.G. Harrington,S. Li,0
54526,M.G. Harrington,W. Fan,0
54527,M.G. Harrington,Y. B. Guo,0
54528,M.G. Harrington,L. Bian,0
54529,M.G. Harrington,"Guo, W",0
54530,M.G. Harrington,Shenghan Guo,0
54531,M.G. Harrington,W. Guo,0
54532,M.G. Harrington,"Guo, S",0
54533,M.G. Harrington,Weihong Guo,0
54534,M.G. Harrington,Z. Feng,0
54535,M.G. Harrington,D. Wang,0
54536,M.G. Harrington,S. Guo,0
54537,M.G. Harrington,Hicham Chaoui,0
54538,M.G. Harrington,Safieh Bamati,0
54539,M.G. Harrington,H. Chaoui,0
54540,M.G. Harrington,S. Bamati,0
54541,M.G. Harrington,Jiaxi Li,0
54542,M.G. Harrington,Bo Hu,0
54543,M.G. Harrington,J. Li,0
54544,M.G. Harrington,B. Hu,0
54545,M.G. Harrington,Andrea Bartolini,0
54546,M.G. Harrington,M. Milano,0
54547,M.G. Harrington,M. Molan,0
54548,M.G. Harrington,A. Borghesi,0
54549,M.G. Harrington,A. Bartolini,0
54550,M.G. Harrington,A. Burrello,0
54551,M.G. Harrington,Andrea Borghesi,0
54552,M.G. Harrington,W. D. Lu,0
54553,M.G. Harrington,B. Cline,0
54554,M.G. Harrington,S. Jeloka,0
54555,M.G. Harrington,X. Zhu,0
54556,M.G. Harrington,Z. Wang,0
54557,M.G. Harrington,M. Sun,0
54558,M.G. Harrington,Z. Zhao,0
54559,M.G. Harrington,S. Wang,0
54560,M.G. Harrington,Z. Wang,0
54561,M.G. Harrington,P. Tiwari,0
54562,M.G. Harrington,N. Ammar,0
54563,M.G. Harrington,A. Ganlath,0
54564,M.G. Harrington,H. Wang,0
54565,M.G. Harrington,K. Han,0
54566,M.G. Harrington,R. Gupta,0
54567,M.G. Harrington,Z. Wang,0
54568,M.G. Harrington,S. Wu,0
54569,M.G. Harrington,J. Zhao,0
54570,M.G. Harrington,B. Zhang,0
54571,M.G. Harrington,L. Zhang,0
54572,M.G. Harrington,Z. Wang,0
54573,M.G. Harrington,Y. Li,0
54574,M.G. Harrington,W. Cai,0
54575,M.G. Harrington,J. Cui,0
54576,M.G. Harrington,Z. Wang,0
54577,M.G. Harrington,R. Yan,0
54578,M.G. Harrington,X. Li,0
54579,M.G. Harrington,M. Wu,0
54580,M.G. Harrington,K. Wu,0
54581,M.G. Harrington,Z. Chen,0
54582,M.G. Harrington,R. Jin,0
54583,M.G. Harrington,Xiaoli Li,0
54584,M.G. Harrington,Zhenghua Chen,0
54585,M.G. Harrington,K. Gao,0
54586,M.G. Harrington,Keyu Wu,0
54587,M.G. Harrington,Min Wu,0
54588,M.G. Harrington,Riubing Jin,0
54589,M.G. Harrington,Xiandong Ma,0
54590,M.G. Harrington,K. A. A. Gamage,0
54591,M.G. Harrington,C. James Taylor,0
54592,M.G. Harrington,N. Javeid,0
54593,M.G. Harrington,Inam Ullah Khan,0
54594,M.G. Harrington,X. Ma,0
54595,M.G. Harrington,C. J. Taylor,0
54596,M.G. Harrington,Nadeem Javaid,0
54597,M.G. Harrington,I. U. Khan,0
54598,M.G. Harrington,"Boning, DS",0
54599,M.G. Harrington,A. Samolov,0
54600,M.G. Harrington,E. Wilson,0
54601,M.G. Harrington,R. Sprenkle,0
54602,M.G. Harrington,"Lang, CI",0
54603,M.G. Harrington,Duane S. Boning,0
54604,M.G. Harrington,A. Mckiernan,0
54605,M.G. Harrington,A. Bowers,0
54606,M.G. Harrington,P. Alfred,0
54607,M.G. Harrington,P. Cardillo,0
54608,M.G. Harrington,J. Ruth,0
54609,M.G. Harrington,A. A. Dujaili,0
54610,M.G. Harrington,J. Dillon,0
54611,M.G. Harrington,B. Lawler,0
54612,M.G. Harrington,F. -K. Sun,0
54613,M.G. Harrington,Cristopher I. Lang,0
54614,M.G. Harrington,D. S. Boning,0
54615,M.G. Harrington,P. Kothnur,0
54616,M.G. Harrington,S. Didari,0
54617,M.G. Harrington,A. Jansen,0
54618,M.G. Harrington,C. I. Lang,0
54619,M.G. Harrington,DL Zeng,0
54620,M.G. Harrington,YJ Wang,0
54621,M.G. Harrington,"Gao, F",0
54622,M.G. Harrington,"Wang, Yuanjia",0
54623,M.G. Harrington,"Zeng, Donglin",0
54624,M.G. Harrington,"Scahill, R I",0
54625,M.G. Harrington,"McColgan, P",0
54626,M.G. Harrington,"Li, Xiang",0
54627,M.G. Harrington,"Xie, SH",0
54628,M.G. Harrington,"Wang, YJ",0
54629,M.G. Harrington,"Marder, K",0
54630,M.G. Harrington,"Zeng, DL",0
54631,M.G. Harrington,"Li, X",0
54632,M.G. Harrington,"Christiani, DC",0
54633,M.G. Harrington,"Hou, LF",0
54634,M.G. Harrington,"Lin, XH",0
54635,M.G. Harrington,"Mucci, LA",0
54636,M.G. Harrington,"Wang, J",0
54637,M.G. Harrington,"Zheng, YN",0
54638,M.G. Harrington,"Su, L",0
54639,M.G. Harrington,"Hutchinson, JN",0
54640,M.G. Harrington,"Guo, YC",0
54641,M.G. Harrington,"Yuan, QY",0
54642,M.G. Harrington,"Du, ML",0
54643,M.G. Harrington,"Wang, ZH",0
54644,M.G. Harrington,"Friedlander, RM",0
54645,M.G. Harrington,"Carlisle, DL",0
54646,M.G. Harrington,"Poloyac, SM",0
54647,M.G. Harrington,"Minnigh, MB",0
54648,M.G. Harrington,"Oberly, P",0
54649,M.G. Harrington,"Wang, XM",0
54650,M.G. Harrington,"Li, F",0
54651,M.G. Harrington,"Yablonska, S",0
54652,M.G. Harrington,"Singh, T",0
54653,M.G. Harrington,"Kim, J",0
54654,M.G. Harrington,"Suofu, Y",0
54655,M.G. Harrington,"Baranov, SV",0
54656,M.G. Harrington,"Jauhari, A",0
54657,M.G. Harrington,"Wu, H",0
54658,M.G. Harrington,"Sun, GZ",0
54659,M.G. Harrington,"Zhang, T",0
54660,M.G. Harrington,"Jiang, TY",0
54661,M.G. Harrington,"Zeng, WP",0
54662,M.G. Harrington,"Su, B",0
54663,M.G. Harrington,"Wang, LL",0
54664,M.G. Harrington,"Song, T",0
54665,M.G. Harrington,"Zhang, LJ",0
54666,M.G. Harrington,"Wang, L",0
54667,M.G. Harrington,"Alexander, Daniel C.",0
54668,M.G. Harrington,"Scahill, Rachael I.",0
54669,M.G. Harrington,"Tabrizi, S.J.",0
54670,M.G. Harrington,"Paulsen, JS",0
54671,M.G. Harrington,"Georgiou-Karistianis, N",0
54672,M.G. Harrington,"Sampaio, C",0
54673,M.G. Harrington,"Mohan, A",0
54674,M.G. Harrington,"Poudel, GR",0
54675,M.G. Harrington,"Johnson, HJ",0
54676,M.G. Harrington,S. Gregory,0
54677,M.G. Harrington,"Aksman, L",0
54678,M.G. Harrington,"Eshaghi, A",0
54679,M.G. Harrington,Eileanoir B. Johnson,0
54680,M.G. Harrington,P.A. Wijeratne,0
54681,M.G. Harrington,S.J. Tabrizi,0
54682,M.G. Harrington,"Langbehn, D",0
54683,M.G. Harrington,"Sahakian, BJ",0
54684,M.G. Harrington,"Robbins, TW",0
54685,M.G. Harrington,"Rees, G",0
54686,M.G. Harrington,"Wild, EJ",0
54687,M.G. Harrington,"Zhang, H",0
54688,M.G. Harrington,"Zetterberg, H",0
54689,M.G. Harrington,"Sampaio, Cristina",0
54690,M.G. Harrington,"Hyare, H",0
54691,M.G. Harrington,"Heselgrave, A",0
54692,M.G. Harrington,"Byrne, LM",0
54693,M.G. Harrington,"Rodrigues, F B",0
54694,M.G. Harrington,"Wellington, H",0
54695,M.G. Harrington,"Fayer, K",0
54696,M.G. Harrington,"Estevez-Fraga, C",0
54697,M.G. Harrington,"McColgan, Peter",0
54698,M.G. Harrington,"Papoutsi, M",0
54699,M.G. Harrington,"Langley, C",0
54700,M.G. Harrington,"O'Callaghan, C",0
54701,M.G. Harrington,"Nair, A",0
54702,M.G. Harrington,"Lowe, J",0
54703,M.G. Harrington,"Parker, C",0
54704,M.G. Harrington,"Gregory, Sarah",0
54705,M.G. Harrington,"Johnson, E B",0
54706,M.G. Harrington,"Osborne-Crowley, K",0
54707,M.G. Harrington,"Zeun, P",0
54708,M.G. Harrington,Rachael I. Scahill,0
54709,M.G. Harrington,"Wild, Edward J",0
54710,M.G. Harrington,H. Zetterberg,0
54711,M.G. Harrington,A. Heslegrave,0
54712,M.G. Harrington,"Scahill, R.I.",0
54713,M.G. Harrington,"Schobel, S",0
54714,M.G. Harrington,"Tabrizi, Sarah J.",0
54715,M.G. Harrington,D.C. Alexander,0
54716,M.G. Harrington,"Furby, H",0
54717,M.G. Harrington,"Houghton, R",0
54718,M.G. Harrington,"Ghazaleh, N",0
54719,M.G. Harrington,E. De Vita,0
54720,M.G. Harrington,M. Arridge,0
54721,M.G. Harrington,"Wijeratne, PA",0
54722,M.G. Harrington,"Johnson, EB",0
54723,M.G. Harrington,"Tortelli, R",0
54724,M.G. Harrington,"Byrne, L M",0
54725,M.G. Harrington,F.B. Rodrigues,0
54726,M.G. Harrington,EJ. Wild,0
54727,M.G. Harrington,"Zetterberg, H",0
54728,M.G. Harrington,"Heslegrave, A.",0
54729,M.G. Harrington,R.I. Scahill,0
54730,M.G. Harrington,"De Vita, Enrico",0
54731,M.G. Harrington,"Arridge, M",0
54732,M.G. Harrington,"Foiani, MS",0
54733,M.G. Harrington,E.B. Johnson,0
54734,M.G. Harrington,R. Tortelli,0
54735,M.G. Harrington,"Rodrigues, Filipe B.",0
54736,M.G. Harrington,L.M. Byrne,0
54737,M.G. Harrington,"Ou, ZYA",0
54738,M.G. Harrington,"Alexander, DC",0
54739,M.G. Harrington,"Tabrizi, SJ",0
54740,M.G. Harrington,"Scahill, Rachael I.",0
54741,M.G. Harrington,"Paulsen, JS",0
54742,M.G. Harrington,"Georgiou-Karistianis, N",0
54743,M.G. Harrington,"Gregory, S",0
54744,M.G. Harrington,"Johnson, Eileanoir B.",0
54745,M.G. Harrington,"Wijeratne, Peter A.",0
54746,M.G. Harrington,"Wild, E J",0
54747,M.G. Harrington,"Zetterberg, Henrik",0
54748,M.G. Harrington,"Heslegrave, Amanda",0
54749,M.G. Harrington,"Tortelli, Rosanna",0
54750,M.G. Harrington,"Byrne, LM",0
54751,M.G. Harrington,"Scahill, RI",0
54752,M.G. Harrington,"Johnson, EB",0
54753,M.G. Harrington,"De Vita, E",0
54754,M.G. Harrington,"Arridge, Marzena",0
54755,M.G. Harrington,"Rodrigues, FB",0
54756,M.G. Harrington,"Lowe, AJ",0
54757,M.G. Harrington,"Abraham, NG",0
54758,M.G. Harrington,"Bhesania, SR",0
54759,M.G. Harrington,"Bialczak, A",0
54760,M.G. Harrington,"O'Hanlon, K",0
54761,M.G. Harrington,"Weingarten, JA",0
54762,M.G. Harrington,"Liu, L",0
54763,M.G. Harrington,"Singh, S",0
54764,M.G. Harrington,E. Thompson,0
54765,M.G. Harrington,"Shapiro, JI",0
54766,M.G. Harrington,"Peterson, SJ",0
54767,M.G. Harrington,"Sodhi, Komal",0
54768,M.G. Harrington,"Thompson, Ellen",0
54769,M.G. Harrington,"Tirona, Maria Tria",0
54770,M.G. Harrington,"Dao, B",0
54771,M.G. Harrington,"Zehra, M",0
54772,M.G. Harrington,"Pillai, SS",0
54773,M.G. Harrington,"Lakhani, Hari Vishal",0
54774,M.G. Harrington,"Thompson, E",0
54775,M.G. Harrington,"Sodhi, K",0
54776,M.G. Harrington,"Tirona, MT",0
54777,M.G. Harrington,"Lakhani, HV",0
54778,M.G. Harrington,"Puri, N",0
54779,M.G. Harrington,"Chaudhry, H",0
54780,M.G. Harrington,"Bonsu, G",0
54781,M.G. Harrington,"Pereira, DG",0
54782,M.G. Harrington,"Pillai, Sneha S.",0
54783,M.G. Harrington,"Harrington, Michael G",1
54784,M.G. Harrington,"Fonteh, Alfred N",0
54785,M.G. Harrington,"King, KS",0
54786,M.G. Harrington,"Lee, R",0
54787,M.G. Harrington,"Arakaki, Xianghong",0
54788,M.G. Harrington,M.G. Harrington,1
54789,M.G. Harrington,A.N. Fonteh,0
54790,M.G. Harrington,"Pogoda, Janice M.",0
54791,M.G. Harrington,"Chui, H",0
54792,M.G. Harrington,"King, Kevin S.",0
54793,M.G. Harrington,"Tran, T",0
54794,M.G. Harrington,"Edminster, SP",0
54795,M.G. Harrington,"Shenoi, S",0
54796,M.G. Harrington,"Castor, KJ",0
54797,M.G. Harrington,"Harrington, M. G. ",1
54798,M.G. Harrington,"Edminster, Sarah P.",0
54799,M.G. Harrington,X. Arakaki,0
54800,M.G. Harrington,"Chiang, AJ",0
54801,M.G. Harrington,"Fonteh, AN",0
54802,M.G. Harrington,"Harrington, MG",1
54803,M.G. Harrington,"Pogoda, JM",0
54804,M.G. Harrington,"Zlokovic, Berislav, V",0
54805,M.G. Harrington,"Fonteh, Alfred N.",0
54806,M.G. Harrington,"Arakaki, X",0
54807,M.G. Harrington,"Montagne, A",0
54808,M.G. Harrington,"Sagare, AP",0
54809,M.G. Harrington,"Sweeney, MD",0
54810,M.G. Harrington,"Gross, NB",0
54811,M.G. Harrington,"Cowan, RP",0
54812,M.G. Harrington,"Bowman, GL",0
54813,M.G. Harrington,"Scarmeas, N",0
54814,M.G. Harrington,"Samieri, C",0
54815,M.G. Harrington,"Cunnane, S",0
54816,M.G. Harrington,"Tanzi, R",0
54817,M.G. Harrington,"Zlokovic, BV",0
54818,M.G. Harrington,"Albensi, BC",0
54819,M.G. Harrington,"Johnson, LA",0
54820,M.G. Harrington,"Swerdlow, RH",0
54821,M.G. Harrington,"Feldman, HH",0
54822,M.G. Harrington,"Luchsinger, JA",0
54823,M.G. Harrington,"Kalaria, R",0
54824,M.G. Harrington,"Gibson, GE",0
54825,M.G. Harrington,"Graff, J",0
54826,M.G. Harrington,"Harrington, Michael G.",1
54827,M.G. Harrington,"Fonteh, AN",0
54828,M.G. Harrington,"Golden, LR",0
54829,M.G. Harrington,"Abdullah, L",0
54830,M.G. Harrington,"Shanmugam, NN",0
54831,M.G. Harrington,"Santoni, G",0
54832,M.G. Harrington,"Kerman, BE",0
54833,M.G. Harrington,"Self, W",0
54834,M.G. Harrington,"Yassine, HN",0
54835,M.G. Harrington,"Southwell, AL",0
54836,M.G. Harrington,"Hayden, MR",0
54837,M.G. Harrington,"Song, JJ",0
54838,M.G. Harrington,"Wild, Edward J.",0
54839,M.G. Harrington,"Seong, IS",0
54840,M.G. Harrington,"Kim, H",0
54841,M.G. Harrington,"Cheung, D",0
54842,M.G. Harrington,"Ko, Seunghyun",0
54843,M.G. Harrington,"Casal, L",0
54844,M.G. Harrington,"Black, Hailey F",0
54845,M.G. Harrington,"Potluri, N",0
54846,M.G. Harrington,"Smith, SEP",0
54847,M.G. Harrington,"Xie, YY",0
54848,M.G. Harrington,"Smith, ED",0
54849,M.G. Harrington,"Byrne, Lauren M.",0
54850,M.G. Harrington,A.E. Aly,0
54851,M.G. Harrington,"Yanick, C",0
54852,M.G. Harrington,"Banos, Raul",0
54853,M.G. Harrington,"Caron, NS",0
54854,M.G. Harrington,M.R. Hayden,0
54855,M.G. Harrington,"Southwell, Amber L.",0
54856,M.G. Harrington,"Gordon, B",0
54857,M.G. Harrington,"Anderson, LM",0
54858,M.G. Harrington,"Black, Hailey Findlay",0
54859,M.G. Harrington,"Anderson, C",0
54860,M.G. Harrington,"Potluri, Nalini",0
54861,M.G. Harrington,"Ko, S",0
54862,M.G. Harrington,"Xie, Yuanyun",0
54863,M.G. Harrington,"Aly, AE",0
54864,M.G. Harrington,"Banos, R",0
54865,M.G. Harrington,"Caron, Nicholas S.",0
54866,M.G. Harrington,"Hayden, Michael R",0
54867,M.G. Harrington,"Leavitt, BR",0
54868,M.G. Harrington,"Stanimirovic, D",0
54869,M.G. Harrington,"Abulrob, A",0
54870,M.G. Harrington,"McBride, JL",0
54871,M.G. Harrington,"Bone, JN",0
54872,M.G. Harrington,"Black, HF",0
54873,M.G. Harrington,"Aly, Amirah E.",0
54874,M.G. Harrington,"Sandhu, A",0
54875,M.G. Harrington,"Haqqani, AS",0
54876,M.G. Harrington,"Caron, Nicholas S",0
54877,M.G. Harrington,"Higham, Helen",0
54878,M.G. Harrington,"Noble, J Alison",0
54879,M.G. Harrington,"West, Simeon",0
54880,M.G. Harrington,"Vasalauskaite, Asta",0
54881,M.G. Harrington,"Sleep, Nick",0
54882,M.G. Harrington,"Rees, Tom",0
54883,M.G. Harrington,"Phillips, David",0
54884,M.G. Harrington,"Morecroft, Megan",0
54885,M.G. Harrington,"Margetts, Steve",0
54886,M.G. Harrington,"Harris, Catherine",0
54887,M.G. Harrington,"Burckett-St Laurent, David",0
54888,M.G. Harrington,"Macfarlane, Alan J R",0
54889,M.G. Harrington,"Bowness, James S",0
54890,M.G. Harrington,"Higham, H",0
54891,M.G. Harrington,"Noble, JA",0
54892,M.G. Harrington,"Vasalauskaite, A",0
54893,M.G. Harrington,"Woodworth, Glenn",0
54894,M.G. Harrington,"Taylor, Alasdair",0
54895,M.G. Harrington,"Sleep, N",0
54896,M.G. Harrington,"Rosenblatt, Meg",0
54897,M.G. Harrington,"Pawa, Amit",0
54898,M.G. Harrington,"Moka, Eleni",0
54899,M.G. Harrington,"Margetts, S",0
54900,M.G. Harrington,"Lobo, Clara",0
54901,M.G. Harrington,"Keane, Pearse A",0
54902,M.G. Harrington,"Hernandez, Nadia",0
54903,M.G. Harrington,"Burckett-St Laurent, D",0
54904,M.G. Harrington,"Bowness, James Simeon",0
54905,A.N. Fonteh,J. Yu,0
54906,A.N. Fonteh,Zhuang Ye,0
54907,A.N. Fonteh,Jianbo Yu,0
54908,A.N. Fonteh,Z. Ye,0
54909,A.N. Fonteh,Yuan'An Liu,0
54910,A.N. Fonteh,B. Tang,0
54911,A.N. Fonteh,Fan Wu,0
54912,A.N. Fonteh,Yi Su,0
54913,A.N. Fonteh,Z. Hao,0
54914,A.N. Fonteh,Z. Chen,0
54915,A.N. Fonteh,Wenhao Fan,0
54916,A.N. Fonteh,Y. Liu,0
54917,A.N. Fonteh,F. Wu,0
54918,A.N. Fonteh,Y. Su,0
54919,A.N. Fonteh,J. Liu,0
54920,A.N. Fonteh,S. Li,0
54921,A.N. Fonteh,W. Fan,0
54922,A.N. Fonteh,Y. B. Guo,0
54923,A.N. Fonteh,L. Bian,0
54924,A.N. Fonteh,"Guo, W",0
54925,A.N. Fonteh,Shenghan Guo,0
54926,A.N. Fonteh,W. Guo,0
54927,A.N. Fonteh,"Guo, S",0
54928,A.N. Fonteh,Weihong Guo,0
54929,A.N. Fonteh,Z. Feng,0
54930,A.N. Fonteh,D. Wang,0
54931,A.N. Fonteh,S. Guo,0
54932,A.N. Fonteh,Hicham Chaoui,0
54933,A.N. Fonteh,Safieh Bamati,0
54934,A.N. Fonteh,H. Chaoui,0
54935,A.N. Fonteh,S. Bamati,0
54936,A.N. Fonteh,Jiaxi Li,0
54937,A.N. Fonteh,Bo Hu,0
54938,A.N. Fonteh,J. Li,0
54939,A.N. Fonteh,B. Hu,0
54940,A.N. Fonteh,Andrea Bartolini,0
54941,A.N. Fonteh,M. Milano,0
54942,A.N. Fonteh,M. Molan,0
54943,A.N. Fonteh,A. Borghesi,0
54944,A.N. Fonteh,A. Bartolini,0
54945,A.N. Fonteh,A. Burrello,0
54946,A.N. Fonteh,Andrea Borghesi,0
54947,A.N. Fonteh,W. D. Lu,0
54948,A.N. Fonteh,B. Cline,0
54949,A.N. Fonteh,S. Jeloka,0
54950,A.N. Fonteh,X. Zhu,0
54951,A.N. Fonteh,Z. Wang,0
54952,A.N. Fonteh,M. Sun,0
54953,A.N. Fonteh,Z. Zhao,0
54954,A.N. Fonteh,S. Wang,0
54955,A.N. Fonteh,Z. Wang,0
54956,A.N. Fonteh,P. Tiwari,0
54957,A.N. Fonteh,N. Ammar,0
54958,A.N. Fonteh,A. Ganlath,0
54959,A.N. Fonteh,H. Wang,0
54960,A.N. Fonteh,K. Han,0
54961,A.N. Fonteh,R. Gupta,0
54962,A.N. Fonteh,Z. Wang,0
54963,A.N. Fonteh,S. Wu,0
54964,A.N. Fonteh,J. Zhao,0
54965,A.N. Fonteh,B. Zhang,0
54966,A.N. Fonteh,L. Zhang,0
54967,A.N. Fonteh,Z. Wang,0
54968,A.N. Fonteh,Y. Li,0
54969,A.N. Fonteh,W. Cai,0
54970,A.N. Fonteh,J. Cui,0
54971,A.N. Fonteh,Z. Wang,0
54972,A.N. Fonteh,R. Yan,0
54973,A.N. Fonteh,X. Li,0
54974,A.N. Fonteh,M. Wu,0
54975,A.N. Fonteh,K. Wu,0
54976,A.N. Fonteh,Z. Chen,0
54977,A.N. Fonteh,R. Jin,0
54978,A.N. Fonteh,Xiaoli Li,0
54979,A.N. Fonteh,Zhenghua Chen,0
54980,A.N. Fonteh,K. Gao,0
54981,A.N. Fonteh,Keyu Wu,0
54982,A.N. Fonteh,Min Wu,0
54983,A.N. Fonteh,Riubing Jin,0
54984,A.N. Fonteh,Xiandong Ma,0
54985,A.N. Fonteh,K. A. A. Gamage,0
54986,A.N. Fonteh,C. James Taylor,0
54987,A.N. Fonteh,N. Javeid,0
54988,A.N. Fonteh,Inam Ullah Khan,0
54989,A.N. Fonteh,X. Ma,0
54990,A.N. Fonteh,C. J. Taylor,0
54991,A.N. Fonteh,Nadeem Javaid,0
54992,A.N. Fonteh,I. U. Khan,0
54993,A.N. Fonteh,"Boning, DS",0
54994,A.N. Fonteh,A. Samolov,0
54995,A.N. Fonteh,E. Wilson,0
54996,A.N. Fonteh,R. Sprenkle,0
54997,A.N. Fonteh,"Lang, CI",0
54998,A.N. Fonteh,Duane S. Boning,0
54999,A.N. Fonteh,A. Mckiernan,0
55000,A.N. Fonteh,A. Bowers,0
55001,A.N. Fonteh,P. Alfred,0
55002,A.N. Fonteh,P. Cardillo,0
55003,A.N. Fonteh,J. Ruth,0
55004,A.N. Fonteh,A. A. Dujaili,0
55005,A.N. Fonteh,J. Dillon,0
55006,A.N. Fonteh,B. Lawler,0
55007,A.N. Fonteh,F. -K. Sun,0
55008,A.N. Fonteh,Cristopher I. Lang,0
55009,A.N. Fonteh,D. S. Boning,0
55010,A.N. Fonteh,P. Kothnur,0
55011,A.N. Fonteh,S. Didari,0
55012,A.N. Fonteh,A. Jansen,0
55013,A.N. Fonteh,C. I. Lang,0
55014,A.N. Fonteh,DL Zeng,0
55015,A.N. Fonteh,YJ Wang,0
55016,A.N. Fonteh,"Gao, F",0
55017,A.N. Fonteh,"Wang, Yuanjia",0
55018,A.N. Fonteh,"Zeng, Donglin",0
55019,A.N. Fonteh,"Scahill, R I",0
55020,A.N. Fonteh,"McColgan, P",0
55021,A.N. Fonteh,"Li, Xiang",0
55022,A.N. Fonteh,"Xie, SH",0
55023,A.N. Fonteh,"Wang, YJ",0
55024,A.N. Fonteh,"Marder, K",0
55025,A.N. Fonteh,"Zeng, DL",0
55026,A.N. Fonteh,"Li, X",0
55027,A.N. Fonteh,"Christiani, DC",0
55028,A.N. Fonteh,"Hou, LF",0
55029,A.N. Fonteh,"Lin, XH",0
55030,A.N. Fonteh,"Mucci, LA",0
55031,A.N. Fonteh,"Wang, J",0
55032,A.N. Fonteh,"Zheng, YN",0
55033,A.N. Fonteh,"Su, L",0
55034,A.N. Fonteh,"Hutchinson, JN",0
55035,A.N. Fonteh,"Guo, YC",0
55036,A.N. Fonteh,"Yuan, QY",0
55037,A.N. Fonteh,"Du, ML",0
55038,A.N. Fonteh,"Wang, ZH",0
55039,A.N. Fonteh,"Friedlander, RM",0
55040,A.N. Fonteh,"Carlisle, DL",0
55041,A.N. Fonteh,"Poloyac, SM",0
55042,A.N. Fonteh,"Minnigh, MB",0
55043,A.N. Fonteh,"Oberly, P",0
55044,A.N. Fonteh,"Wang, XM",0
55045,A.N. Fonteh,"Li, F",0
55046,A.N. Fonteh,"Yablonska, S",0
55047,A.N. Fonteh,"Singh, T",0
55048,A.N. Fonteh,"Kim, J",0
55049,A.N. Fonteh,"Suofu, Y",0
55050,A.N. Fonteh,"Baranov, SV",0
55051,A.N. Fonteh,"Jauhari, A",0
55052,A.N. Fonteh,"Wu, H",0
55053,A.N. Fonteh,"Sun, GZ",0
55054,A.N. Fonteh,"Zhang, T",0
55055,A.N. Fonteh,"Jiang, TY",0
55056,A.N. Fonteh,"Zeng, WP",0
55057,A.N. Fonteh,"Su, B",0
55058,A.N. Fonteh,"Wang, LL",0
55059,A.N. Fonteh,"Song, T",0
55060,A.N. Fonteh,"Zhang, LJ",0
55061,A.N. Fonteh,"Wang, L",0
55062,A.N. Fonteh,"Alexander, Daniel C.",0
55063,A.N. Fonteh,"Scahill, Rachael I.",0
55064,A.N. Fonteh,"Tabrizi, S.J.",0
55065,A.N. Fonteh,"Paulsen, JS",0
55066,A.N. Fonteh,"Georgiou-Karistianis, N",0
55067,A.N. Fonteh,"Sampaio, C",0
55068,A.N. Fonteh,"Mohan, A",0
55069,A.N. Fonteh,"Poudel, GR",0
55070,A.N. Fonteh,"Johnson, HJ",0
55071,A.N. Fonteh,S. Gregory,0
55072,A.N. Fonteh,"Aksman, L",0
55073,A.N. Fonteh,"Eshaghi, A",0
55074,A.N. Fonteh,Eileanoir B. Johnson,0
55075,A.N. Fonteh,P.A. Wijeratne,0
55076,A.N. Fonteh,S.J. Tabrizi,0
55077,A.N. Fonteh,"Langbehn, D",0
55078,A.N. Fonteh,"Sahakian, BJ",0
55079,A.N. Fonteh,"Robbins, TW",0
55080,A.N. Fonteh,"Rees, G",0
55081,A.N. Fonteh,"Wild, EJ",0
55082,A.N. Fonteh,"Zhang, H",0
55083,A.N. Fonteh,"Zetterberg, H",0
55084,A.N. Fonteh,"Sampaio, Cristina",0
55085,A.N. Fonteh,"Hyare, H",0
55086,A.N. Fonteh,"Heselgrave, A",0
55087,A.N. Fonteh,"Byrne, LM",0
55088,A.N. Fonteh,"Rodrigues, F B",0
55089,A.N. Fonteh,"Wellington, H",0
55090,A.N. Fonteh,"Fayer, K",0
55091,A.N. Fonteh,"Estevez-Fraga, C",0
55092,A.N. Fonteh,"McColgan, Peter",0
55093,A.N. Fonteh,"Papoutsi, M",0
55094,A.N. Fonteh,"Langley, C",0
55095,A.N. Fonteh,"O'Callaghan, C",0
55096,A.N. Fonteh,"Nair, A",0
55097,A.N. Fonteh,"Lowe, J",0
55098,A.N. Fonteh,"Parker, C",0
55099,A.N. Fonteh,"Gregory, Sarah",0
55100,A.N. Fonteh,"Johnson, E B",0
55101,A.N. Fonteh,"Osborne-Crowley, K",0
55102,A.N. Fonteh,"Zeun, P",0
55103,A.N. Fonteh,Rachael I. Scahill,0
55104,A.N. Fonteh,"Wild, Edward J",0
55105,A.N. Fonteh,H. Zetterberg,0
55106,A.N. Fonteh,A. Heslegrave,0
55107,A.N. Fonteh,"Scahill, R.I.",0
55108,A.N. Fonteh,"Schobel, S",0
55109,A.N. Fonteh,"Tabrizi, Sarah J.",0
55110,A.N. Fonteh,D.C. Alexander,0
55111,A.N. Fonteh,"Furby, H",0
55112,A.N. Fonteh,"Houghton, R",0
55113,A.N. Fonteh,"Ghazaleh, N",0
55114,A.N. Fonteh,E. De Vita,0
